4.6	0.000389
4.61	0.00039
4.62	0.000392
4.63	0.000393
4.64	0.000394
4.65	0.000396
4.66	0.000397
4.67	0.000399
4.68	0.0004
4.69	0.000401
4.7	0.000403
4.71	0.000404
4.72	0.000405
4.73	0.000407
4.74	0.000408
4.75	0.000409
4.76	0.000411
4.77	0.000412
4.78	0.000413
4.79	0.000415
4.8	0.000416
4.81	0.000417
4.82	0.000419
4.83	0.00042
4.84	0.000421
4.85	0.000423
4.86	0.000424
4.87	0.000425
4.88	0.000426
4.89	0.000428
4.9	0.000429
4.91	0.00043
4.92	0.000432
4.93	0.000433
4.94	0.000434
4.95	0.000435
4.96	0.000437
4.97	0.000438
4.98	0.000439
4.99	0.00044
5	0.000441
5.01	0.000443
5.02	0.000444
5.03	0.000445
5.04	0.000446
5.05	0.000448
5.06	0.000449
5.07	0.00045
5.08	0.000451
5.09	0.000452
5.1	0.000453
5.11	0.000455
5.12	0.000456
5.13	0.000457
5.14	0.000458
5.15	0.000459
5.16	0.00046
5.17	0.000462
5.18	0.000463
5.19	0.000464
5.2	0.000465
5.21	0.000466
5.22	0.000467
5.23	0.000468
5.24	0.000469
5.25	0.000471
5.26	0.000472
5.27	0.000473
5.28	0.000474
5.29	0.000475
5.3	0.000476
5.31	0.000477
5.32	0.000478
5.33	0.000479
5.34	0.00048
5.35	0.000481
5.36	0.000482
5.37	0.000483
5.38	0.000484
5.39	0.000485
5.4	0.000486
5.41	0.000487
5.42	0.000488
5.43	0.000489
5.44	0.00049
5.45	0.000491
5.46	0.000492
5.47	0.000493
5.48	0.000494
5.49	0.000495
5.5	0.000496
5.51	0.000497
5.52	0.000498
5.53	0.000499
5.54	0.0005
5.55	0.000501
5.56	0.000502
5.57	0.000503
5.58	0.000504
5.59	0.000505
5.6	0.000506
5.61	0.000506
5.62	0.000507
5.63	0.000508
5.64	0.000509
5.65	0.00051
5.66	0.000511
5.67	0.000512
5.68	0.000513
5.69	0.000513
5.7	0.000514
5.71	0.000515
5.72	0.000516
5.73	0.000517
5.74	0.000518
5.75	0.000518
5.76	0.000519
5.77	0.00052
5.78	0.000521
5.79	0.000522
5.8	0.000523
5.81	0.000523
5.82	0.000524
5.83	0.000525
5.84	0.000526
5.85	0.000526
5.86	0.000527
5.87	0.000528
5.88	0.000529
5.89	0.000529
5.9	0.00053
5.91	0.000531
5.92	0.000532
5.93	0.000532
5.94	0.000533
5.95	0.000534
5.96	0.000535
5.97	0.000535
5.98	0.000536
5.99	0.000537
6	0.000537
6.01	0.000538
6.02	0.000539
6.03	0.000539
6.04	0.00054
6.05	0.000541
6.06	0.000541
6.07	0.000542
6.08	0.000543
6.09	0.000543
6.1	0.000544
6.11	0.000545
6.12	0.000545
6.13	0.000546
6.14	0.000547
6.15	0.000547
6.16	0.000548
6.17	0.000548
6.18	0.000549
6.19	0.00055
6.2	0.00055
6.21	0.000551
6.22	0.000551
6.23	0.000552
6.24	0.000552
6.25	0.000553
6.26	0.000554
6.27	0.000554
6.28	0.000555
6.29	0.000555
6.3	0.000556
6.31	0.000556
6.32	0.000557
6.33	0.000557
6.34	0.000558
6.35	0.000558
6.36	0.000559
6.37	0.000559
6.38	0.00056
6.39	0.00056
6.4	0.000561
6.41	0.000561
6.42	0.000562
6.43	0.000562
6.44	0.000563
6.45	0.000563
6.46	0.000564
6.47	0.000564
6.48	0.000565
6.49	0.000565
6.5	0.000566
6.51	0.000566
6.52	0.000566
6.53	0.000567
6.54	0.000567
6.55	0.000568
6.56	0.000568
6.57	0.000569
6.58	0.000569
6.59	0.000569
6.6	0.00057
6.61	0.00057
6.62	0.000571
6.63	0.000571
6.64	0.000571
6.65	0.000572
6.66	0.000572
6.67	0.000573
6.68	0.000573
6.69	0.000573
6.7	0.000574
6.71	0.000574
6.72	0.000574
6.73	0.000575
6.74	0.000575
6.75	0.000575
6.76	0.000576
6.77	0.000576
6.78	0.000576
6.79	0.000577
6.8	0.000577
6.81	0.000577
6.82	0.000578
6.83	0.000578
6.84	0.000578
6.85	0.000578
6.86	0.000579
6.87	0.000579
6.88	0.000579
6.89	0.00058
6.9	0.00058
6.91	0.00058
6.92	0.00058
6.93	0.000581
6.94	0.000581
6.95	0.000581
6.96	0.000582
6.97	0.000582
6.98	0.000582
6.99	0.000582
7	0.000583
7.01	0.000583
7.02	0.000583
7.03	0.000583
7.04	0.000583
7.05	0.000584
7.06	0.000584
7.07	0.000584
7.08	0.000584
7.09	0.000585
7.1	0.000585
7.11	0.000585
7.12	0.000585
7.13	0.000585
7.14	0.000585
7.15	0.000586
7.16	0.000586
7.17	0.000586
7.18	0.000586
7.19	0.000586
7.2	0.000587
7.21	0.000587
7.22	0.000587
7.23	0.000587
7.24	0.000587
7.25	0.000587
7.26	0.000588
7.27	0.000588
7.28	0.000588
7.29	0.000588
7.3	0.000588
7.31	0.000588
7.32	0.000588
7.33	0.000588
7.34	0.000589
7.35	0.000589
7.36	0.000589
7.37	0.000589
7.38	0.000662
7.39	0.000589
7.4	0.000589
7.41	0.000589
7.42	0.000589
7.43	0.00059
7.44	0.00059
7.45	0.00059
7.46	0.00059
7.47	0.00059
7.48	0.00059
7.49	0.00059
7.5	0.00059
7.51	0.00059
7.52	0.00059
7.53	0.00059
7.54	0.00059
7.55	0.000591
7.56	0.000591
7.57	0.000591
7.58	0.000591
7.59	0.000591
7.6	0.000591
7.61	0.000591
7.62	0.000591
7.63	0.000592
7.64	0.000591
7.65	0.000591
7.66	0.000591
7.67	0.000591
7.68	0.000591
7.69	0.000591
7.7	0.000591
7.71	0.000591
7.72	0.000591
7.73	0.000591
7.74	0.000591
7.75	0.000591
7.76	0.000591
7.77	0.000591
7.78	0.000591
7.79	0.000591
7.8	0.000591
7.81	0.000591
7.82	0.000591
7.83	0.000591
7.84	0.000591
7.85	0.000591
7.86	0.000591
7.87	0.000591
7.88	0.000591
7.89	0.000591
7.9	0.000591
7.91	0.000591
7.92	0.000592
7.93	0.000591
7.94	0.000591
7.95	0.000591
7.96	0.000591
7.97	0.000591
7.98	0.000591
7.99	0.000591
8	0.000591
8.01	0.000591
8.02	0.000591
8.03	0.00059
8.04	0.00059
8.05	0.00059
8.06	0.00059
8.07	0.00059
8.08	0.00059
8.09	0.00059
8.1	0.00059
8.11	0.00059
8.12	0.00059
8.13	0.00059
8.14	0.00059
8.15	0.00059
8.16	0.00059
8.17	0.00059
8.18	0.000589
8.19	0.000589
8.2	0.000589
8.21	0.000589
8.22	0.000589
8.23	0.000589
8.24	0.000589
8.25	0.000589
8.26	0.000589
8.27	0.000589
8.28	0.000588
8.29	0.000588
8.3	0.000588
8.31	0.000588
8.32	0.000588
8.33	0.000778
8.34	0.000588
8.35	0.000588
8.36	0.000588
8.37	0.000587
8.38	0.000587
8.39	0.002284
8.4	0.000587
8.41	0.000587
8.42	0.000587
8.43	0.000587
8.44	0.000587
8.45	0.000586
8.46	0.000586
8.47	0.000586
8.48	0.000586
8.49	0.000586
8.5	0.000586
8.51	0.000586
8.52	0.000585
8.53	0.000585
8.54	0.000585
8.55	0.000585
8.56	0.000585
8.57	0.000585
8.58	0.000585
8.59	0.000584
8.6	0.000584
8.61	0.000584
8.62	0.000584
8.63	0.000584
8.64	0.000584
8.65	0.000583
8.66	0.000583
8.67	0.000583
8.68	0.000583
8.69	0.000583
8.7	0.000583
8.71	0.000582
8.72	0.000607
8.73	0.000582
8.74	0.000582
8.75	0.000582
8.76	0.000581
8.77	0.000581
8.78	0.000581
8.79	0.000581
8.8	0.000581
8.81	0.000581
8.82	0.00058
8.83	0.00058
8.84	0.00058
8.85	0.00058
8.86	0.00058
8.87	0.000579
8.88	0.000579
8.89	0.000579
8.9	0.000579
8.91	0.000579
8.92	0.000578
8.93	0.000578
8.94	0.000578
8.95	0.000578
8.96	0.000578
8.97	0.000577
8.98	0.000577
8.99	0.000577
9	0.000577
9.01	0.000577
9.02	0.000576
9.03	0.000576
9.04	0.000576
9.05	0.000576
9.06	0.000575
9.07	0.000575
9.08	0.000575
9.09	0.000575
9.1	0.000575
9.11	0.000574
9.12	0.000574
9.13	0.000574
9.14	0.000574
9.15	0.000573
9.16	0.000573
9.17	0.000573
9.18	0.000573
9.19	0.000573
9.2	0.000572
9.21	0.000572
9.22	0.000572
9.23	0.000572
9.24	0.000571
9.25	0.000571
9.26	0.000572
9.27	0.000571
9.28	0.00057
9.29	0.00057
9.3	0.00057
9.31	0.00057
9.32	0.00057
9.33	0.000569
9.34	0.000569
9.35	0.000569
9.36	0.000569
9.37	0.000568
9.38	0.000568
9.39	0.000568
9.4	0.000568
9.41	0.000567
9.42	0.000567
9.43	0.000567
9.44	0.000567
9.45	0.000566
9.46	0.000566
9.47	0.000566
9.48	0.000566
9.49	0.000565
9.5	0.000565
9.51	0.000565
9.52	0.000617
9.53	0.000564
9.54	0.000564
9.55	0.000564
9.56	0.000563
9.57	0.000563
9.58	0.000563
9.59	0.000563
9.6	0.000562
9.61	0.000587
9.62	0.000562
9.63	0.000562
9.64	0.000561
9.65	0.000561
9.66	0.000561
9.67	0.001581
9.68	0.00056
9.69	0.00056
9.7	0.00056
9.71	0.00056
9.72	0.000559
9.73	0.000559
9.74	0.000559
9.75	0.000558
9.76	0.000558
9.77	0.000558
9.78	0.000558
9.79	0.000557
9.8	0.000557
9.81	0.000624
9.82	0.000556
9.83	0.000556
9.84	0.000556
9.85	0.000556
9.86	0.000555
9.87	0.000555
9.88	0.000555
9.89	0.000554
9.9	0.000554
9.91	0.000554
9.92	0.000554
9.93	0.000553
9.94	0.000594
9.95	0.000553
9.96	0.00092
9.97	0.000552
9.98	0.000552
9.99	0.000552
10	0.000551
10.01	0.000551
10.02	0.000551
10.03	0.00055
10.04	0.00055
10.05	0.00055
10.06	0.00055
10.07	0.000549
10.08	0.000549
10.09	0.000549
10.1	0.000548
10.11	0.000548
10.12	0.000553
10.13	0.000548
10.14	0.000547
10.15	0.000547
10.16	0.000547
10.17	0.000548
10.18	0.000546
10.19	0.000546
10.2	0.000557
10.21	0.000411
10.22	0.000412
10.23	0.000411
10.24	0.000411
10.25	0.000411
10.26	0.000411
10.27	0.000411
10.28	0.000413
10.29	0.000411
10.3	0.000411
10.31	0.000411
10.32	0.000411
10.33	0.000411
10.34	0.000411
10.35	0.000411
10.36	0.000411
10.37	0.000411
10.38	0.000411
10.39	0.000411
10.4	0.000411
10.41	0.000411
10.42	0.000411
10.43	0.000411
10.44	0.000411
10.45	0.000412
10.46	0.000412
10.47	0.000412
10.48	0.000412
10.49	0.000412
10.5	0.000412
10.51	0.000412
10.52	0.000412
10.53	0.000412
10.54	0.000412
10.55	0.000412
10.56	0.000412
10.57	0.000412
10.58	0.000412
10.59	0.000412
10.6	0.000412
10.61	0.000412
10.62	0.000412
10.63	0.000412
10.64	0.000412
10.65	0.000412
10.66	0.000412
10.67	0.000412
10.68	0.000412
10.69	0.000412
10.7	0.000412
10.71	0.000412
10.72	0.000412
10.73	0.000412
10.74	0.000412
10.75	0.000412
10.76	0.000412
10.77	0.000412
10.78	0.000412
10.79	0.000412
10.8	0.000412
10.81	0.000412
10.82	0.000412
10.83	0.000412
10.84	0.000412
10.85	0.000412
10.86	0.000412
10.87	0.000412
10.88	0.000411
10.89	0.000411
10.9	0.000411
10.91	0.000411
10.92	0.000411
10.93	0.000411
10.94	0.000416
10.95	0.000411
10.96	0.000411
10.97	0.000411
10.98	0.000411
10.99	0.000411
11	0.000411
11.01	0.000411
11.02	0.000411
11.03	0.000411
11.04	0.000411
11.05	0.000411
11.06	0.000411
11.07	0.000411
11.08	0.000411
11.09	0.000411
11.1	0.000411
11.11	0.000411
11.12	0.000411
11.13	0.000411
11.14	0.000411
11.15	0.000411
11.16	0.000411
11.17	0.000411
11.18	0.000411
11.19	0.00041
11.2	0.00041
11.21	0.00041
11.22	0.00041
11.23	0.00041
11.24	0.00041
11.25	0.00041
11.26	0.00041
11.27	0.00041
11.28	0.000557
11.29	0.00041
11.3	0.00041
11.31	0.00041
11.32	0.00041
11.33	0.00041
11.34	0.00041
11.35	0.00041
11.36	0.00041
11.37	0.00041
11.38	0.000409
11.39	0.000409
11.4	0.000409
11.41	0.000409
11.42	0.000409
11.43	0.000409
11.44	0.000409
11.45	0.000409
11.46	0.00041
11.47	0.000409
11.48	0.000409
11.49	0.000409
11.5	0.000409
11.51	0.000409
11.52	0.000409
11.53	0.000413
11.54	0.000409
11.55	0.000362
11.56	0.000362
11.57	0.000362
11.58	0.000362
11.59	0.000362
11.6	0.00037
11.61	0.000362
11.62	0.000362
11.63	0.000362
11.64	0.000362
11.65	0.000362
11.66	0.000362
11.67	0.000373
11.68	0.000362
11.69	0.000362
11.7	0.000362
11.71	0.000362
11.72	0.000362
11.73	0.000362
11.74	0.000362
11.75	0.000362
11.76	0.000362
11.77	0.000362
11.78	0.000362
11.79	0.000362
11.8	0.000362
11.81	0.000362
11.82	0.000362
11.83	0.000362
11.84	0.000362
11.85	0.000362
11.86	0.000362
11.87	0.000362
11.88	0.000362
11.89	0.000362
11.9	0.000362
11.91	0.000362
11.92	0.000362
11.93	0.000362
11.94	0.000362
11.95	0.000362
11.96	0.000362
11.97	0.000362
11.98	0.000362
11.99	0.000362
12	0.000362
12.01	0.000362
12.02	0.000362
12.03	0.000362
12.04	0.000362
12.05	0.000363
12.06	0.000363
12.07	0.000362
12.08	0.000361
12.09	0.000361
12.1	0.000341
12.11	0.000341
12.12	0.000341
12.13	0.000341
12.14	0.000341
12.15	0.000341
12.16	0.000341
12.17	0.000341
12.18	0.000341
12.19	0.000341
12.2	0.000341
12.21	0.000341
12.22	0.000341
12.23	0.000341
12.24	0.000341
12.25	0.000341
12.26	0.000341
12.27	0.000341
12.28	0.000341
12.29	0.000341
12.3	0.000341
12.31	0.000341
12.32	0.000341
12.33	0.000341
12.34	0.000341
12.35	0.000341
12.36	0.000341
12.37	0.00034
12.38	0.00034
12.39	0.00034
12.4	0.00034
12.41	0.00034
12.42	0.00034
12.43	0.00034
12.44	0.00034
12.45	0.00034
12.46	0.00034
12.47	0.00034
12.48	0.00034
12.49	0.00034
12.5	0.00034
12.51	0.00034
12.52	0.00034
12.53	0.00034
12.54	0.00034
12.55	0.00034
12.56	0.00034
12.57	0.00034
12.58	0.00034
12.59	0.00034
12.6	0.00034
12.61	0.00034
12.62	0.00034
12.63	0.00034
12.64	0.00034
12.65	0.00034
12.66	0.00034
12.67	0.00034
12.68	0.00034
12.69	0.00034
12.7	0.00034
12.71	0.00034
12.72	0.00034
12.73	0.00034
12.74	0.00034
12.75	0.00034
12.76	0.00034
12.77	0.00034
12.78	0.00034
12.79	0.000339
12.8	0.000339
12.81	0.000339
12.82	0.000339
12.83	0.000339
12.84	0.000339
12.85	0.000339
12.86	0.000339
12.87	0.000339
12.88	0.000339
12.89	0.000339
12.9	0.000339
12.91	0.000339
12.92	0.000339
12.93	0.000339
12.94	0.000339
12.95	0.000339
12.96	0.000339
12.97	0.000339
12.98	0.000339
12.99	0.000339
13	0.000339
13.01	0.000339
13.02	0.000339
13.03	0.000339
13.04	0.000338
13.05	0.000338
13.06	0.000338
13.07	0.000338
13.08	0.000338
13.09	0.000338
13.1	0.000338
13.11	0.000338
13.12	0.000338
13.13	0.000338
13.14	0.000338
13.15	0.000338
13.16	0.000338
13.17	0.000338
13.18	0.000338
13.19	0.000338
13.2	0.000338
13.21	0.000338
13.22	0.000338
13.23	0.000338
13.24	0.000337
13.25	0.000337
13.26	0.000337
13.27	0.000337
13.28	0.000337
13.29	0.000337
13.3	0.000337
13.31	0.000337
13.32	0.000337
13.33	0.000337
13.34	0.000337
13.35	0.000337
13.36	0.000337
13.37	0.000337
13.38	0.000337
13.39	0.000337
13.4	0.000337
13.41	0.000336
13.42	0.000336
13.43	0.000336
13.44	0.000336
13.45	0.000336
13.46	0.000336
13.47	0.000336
13.48	0.000336
13.49	0.000336
13.5	0.000336
13.51	0.000336
13.52	0.000336
13.53	0.000336
13.54	0.000336
13.55	0.000336
13.56	0.000335
13.57	0.000335
13.58	0.000335
13.59	0.000335
13.6	0.000335
13.61	0.000335
13.62	0.000335
13.63	0.000335
13.64	0.000335
13.65	0.000335
13.66	0.000335
13.67	0.000335
13.68	0.000335
13.69	0.000335
13.7	0.000334
13.71	0.000334
13.72	0.000334
13.73	0.000334
13.74	0.000334
13.75	0.000334
13.76	0.000334
13.77	0.000334
13.78	0.000334
13.79	0.000334
13.8	0.000334
13.81	0.000334
13.82	0.000334
13.83	0.000334
13.84	0.000333
13.85	0.000333
13.86	0.000333
13.87	0.000333
13.88	0.000333
13.89	0.000333
13.9	0.000333
13.91	0.000333
13.92	0.000333
13.93	0.000333
13.94	0.000333
13.95	0.000333
13.96	0.000332
13.97	0.000332
13.98	0.000332
13.99	0.000332
14	0.000332
14.01	0.000332
14.02	0.000332
14.03	0.000332
14.04	0.000332
14.05	0.000332
14.06	0.000332
14.07	0.000332
14.08	0.000331
14.09	0.000331
14.1	0.000331
14.11	0.000331
14.12	0.000331
14.13	0.000331
14.14	0.000331
14.15	0.000331
14.16	0.000331
14.17	0.000331
14.18	0.000331
14.19	0.000331
14.2	0.00033
14.21	0.00033
14.22	0.00033
14.23	0.00033
14.24	0.00033
14.25	0.00033
14.26	0.00033
14.27	0.00033
14.28	0.00033
14.29	0.00033
14.3	0.00033
14.31	0.000329
14.32	0.000329
14.33	0.000329
14.34	0.000329
14.35	0.000329
14.36	0.000329
14.37	0.000329
14.38	0.000329
14.39	0.000329
14.4	0.000329
14.41	0.000328
14.42	0.000328
14.43	0.000328
14.44	0.000328
14.45	0.000328
14.46	0.000328
14.47	0.000328
14.48	0.000328
14.49	0.000328
14.5	0.000328
14.51	0.000328
14.52	0.000327
14.53	0.000327
14.54	0.000327
14.55	0.000327
14.56	0.000327
14.57	0.000327
14.58	0.000327
14.59	0.000327
14.6	0.000327
14.61	0.000327
14.62	0.000326
14.63	0.000326
14.64	0.000326
14.65	0.000326
14.66	0.000326
14.67	0.000326
14.68	0.000326
14.69	0.000326
14.7	0.000326
14.71	0.000326
14.72	0.000325
14.73	0.000325
14.74	0.000325
14.75	0.000325
14.76	0.000325
14.77	0.000325
14.78	0.000325
14.79	0.000325
14.8	0.000325
14.81	0.000324
14.82	0.000324
14.83	0.000324
14.84	0.000324
14.85	0.000324
14.86	0.000324
14.87	0.000324
14.88	0.000324
14.89	0.000324
14.9	0.000324
14.91	0.000323
14.92	0.000323
14.93	0.000323
14.94	0.000323
14.95	0.000323
14.96	0.000323
14.97	0.000323
14.98	0.000323
14.99	0.000323
15	0.000322
15.01	0.000322
15.02	0.000322
15.03	0.000322
15.04	0.000322
15.05	0.000322
15.06	0.000322
15.07	0.000322
15.08	0.000322
15.09	0.000321
15.1	0.000321
15.11	0.000321
15.12	0.000321
15.13	0.000321
15.14	0.000321
15.15	0.000321
15.16	0.000321
15.17	0.000321
15.18	0.00032
15.19	0.00032
15.2	0.00032
15.21	0.00032
15.22	0.00032
15.23	0.00032
15.24	0.00032
15.25	0.00032
15.26	0.00032
15.27	0.000319
15.28	0.000319
15.29	0.000319
15.3	0.000319
15.31	0.000319
15.32	0.000319
15.33	0.000319
15.34	0.000319
15.35	0.000318
15.36	0.000318
15.37	0.000318
15.38	0.000318
15.39	0.000318
15.4	0.000318
15.41	0.000318
15.42	0.000318
15.43	0.000318
15.44	0.000317
15.45	0.000317
15.46	0.000317
15.47	0.000317
15.48	0.000317
15.49	0.000317
15.5	0.000317
15.51	0.000317
15.52	0.000316
15.53	0.000316
15.54	0.000316
15.55	0.000316
15.56	0.000316
15.57	0.000316
15.58	0.000316
15.59	0.000316
15.6	0.000316
15.61	0.000315
15.62	0.000315
15.63	0.000315
15.64	0.000315
15.65	0.000315
15.66	0.000315
15.67	0.000315
15.68	0.000315
15.69	0.000314
15.7	0.000314
15.71	0.000314
15.72	0.000314
15.73	0.000314
15.74	0.000314
15.75	0.000314
15.76	0.000314
15.77	0.000313
15.78	0.000313
15.79	0.000313
15.8	0.000313
15.81	0.000313
15.82	0.000313
15.83	0.000313
15.84	0.000313
15.85	0.000312
15.86	0.000312
15.87	0.000312
15.88	0.000312
15.89	0.000312
15.9	0.000312
15.91	0.000312
15.92	0.000312
15.93	0.000311
15.94	0.000311
15.95	0.000311
15.96	0.000311
15.97	0.000311
15.98	0.000311
15.99	0.000311
16	0.000311
16.01	0.00031
